name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;956;0;956;3069;1414;3069;1322;0
header;170;190;170;230;1812;230;1812;190
A;1003;97;1003;100;1007;100;1007;97
A;971;255;971;282;995;282;995;255
B;1110;549;1110;564;1118;564;1118;549
B;1304;598;1304;614;1312;614;1312;598
B;968;930;968;957;988;957;988;930
D;1160;1249;1160;1276;1203;1276;1203;1249
A;1112;1265;1112;1269;1147;1269;1147;1265
C;968;1604;968;1632;988;1632;988;1604
D;971;2281;971;2312;992;2312;992;2281
A;1389;2494;1389;2502;1395;2502;1395;2494
B;1164;2909;1164;2932;1182;2932;1182;2909
