name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1049;0;1255;3053;1624;3053;1418;0
header;199;173;199;210;1820;210;1820;173
B;1257;567;1257;583;1265;583;1265;567
A;1463;1439;1463;1454;1471;1454;1471;1439
B;1429;1613;1429;1627;1452;1627;1452;1613
B;1469;1622;1469;1637;1477;1637;1477;1622
B;1233;1756;1233;1775;1248;1775;1248;1756
B;1500;1803;1500;1823;1515;1823;1515;1803
D;1415;1850;1415;1865;1426;1865;1426;1850
D;1378;2113;1378;2139;1412;2139;1412;2113
B;1349;2122;1349;2138;1359;2138;1359;2122
A;1312;2809;1312;2809;1313;2809;1313;2809
B;1386;2847;1386;2863;1406;2863;1406;2847
